no_id,office_id,member_id,managed_entity_id,electric_date,electric_usage
7868,OFF001,user068,ME001,2023-06-20,1.226480933
7869,OFF001,user069,ME001,2023-06-20,1.4552083
7870,OFF001,user070,ME001,2023-06-20,1.42069472
7871,OFF001,user071,ME001,2023-06-20,1.812211816
7872,OFF001,user072,ME001,2023-06-20,1.590996361
7873,OFF001,user073,ME001,2023-06-20,1.006496863
7874,OFF001,user074,ME001,2023-06-20,1.75966276
7875,OFF001,user075,ME001,2023-06-20,1.455877475
7876,OFF001,user076,ME001,2023-06-20,1.739887323
7877,OFF001,user077,ME001,2023-06-20,1.338244616
7878,OFF001,user078,ME001,2023-06-20,1.308518777
7879,OFF001,user079,ME001,2023-06-20,1.69337936
7880,OFF001,user080,ME001,2023-06-20,1.965199022
7881,OFF001,user081,ME001,2023-06-20,1.4803912
7882,OFF001,user082,ME001,2023-06-20,1.11949443
7883,OFF001,user083,ME001,2023-06-20,1.542338959
7884,OFF001,user084,ME001,2023-06-20,1.904033878
7885,OFF001,user085,ME001,2023-06-20,1.412397176
7886,OFF001,user086,ME001,2023-06-20,1.384157758
7887,OFF001,user087,ME001,2023-06-20,1.110842656
7888,OFF001,user088,ME001,2023-06-20,1.672689676
7889,OFF001,user089,ME001,2023-06-20,1.739580055
7890,OFF001,user090,ME001,2023-06-20,1.393609705
7891,OFF001,user091,ME001,2023-06-20,1.191451878
7892,OFF001,user092,ME001,2023-06-20,1.101736445
7893,OFF001,user093,ME001,2023-06-20,1.542906981
7894,OFF001,user094,ME001,2023-06-20,1.241272039
7895,OFF001,user095,ME001,2023-06-20,1.736237377
7896,OFF001,user096,ME001,2023-06-20,1.774015684
7897,OFF001,user097,ME001,2023-06-20,1.762506739
7898,OFF001,user098,ME001,2023-06-20,1.344605205
7899,OFF001,user099,ME001,2023-06-20,1.748778289
7900,OFF001,user100,ME001,2023-06-20,1.866782362
7901,OFF001,user001,ME001,2023-06-20,1.487905464
7902,OFF001,user002,ME001,2023-06-20,1.963747801
7903,OFF001,user003,ME001,2023-06-20,1.719989121
7904,OFF001,user004,ME001,2023-06-20,1.480249043
7905,OFF001,user005,ME001,2023-06-20,1.976586791
7906,OFF001,user006,ME001,2023-06-20,1.417012839
7907,OFF001,user007,ME001,2023-06-20,1.644779408
7908,OFF001,user008,ME001,2023-06-20,1.362331638
7909,OFF001,user009,ME001,2023-06-20,1.8339923
7910,OFF001,user010,ME001,2023-06-20,1.258365774
7911,OFF001,user011,ME001,2023-06-20,1.689235942
7912,OFF001,user012,ME001,2023-06-20,1.88193862
7913,OFF001,user013,ME001,2023-06-20,1.801146111
7914,OFF001,user014,ME001,2023-06-20,1.835775745
7915,OFF001,user015,ME001,2023-06-20,1.750254967
7916,OFF001,user016,ME001,2023-06-20,1.594001291
7917,OFF001,user017,ME001,2023-06-20,1.175051733
7918,OFF001,user018,ME001,2023-06-20,1.66911509
7919,OFF001,user019,ME001,2023-06-20,1.062669953
7920,OFF001,user020,ME001,2023-06-20,1.012417775
7921,OFF001,user021,ME001,2023-06-20,1.091351837
7922,OFF001,user022,ME001,2023-06-20,1.044308491
7923,OFF001,user023,ME001,2023-06-20,1.990514472
7924,OFF001,user024,ME001,2023-06-20,1.720495508
7925,OFF001,user025,ME001,2023-06-20,1.829558344
7926,OFF001,user026,ME001,2023-06-20,1.404868535
7927,OFF001,user027,ME001,2023-06-20,1.897796412
7928,OFF001,user028,ME001,2023-06-20,1.735653361
7929,OFF001,user029,ME001,2023-06-20,1.451964829
7930,OFF001,user030,ME001,2023-06-20,1.367988128
7931,OFF001,user031,ME001,2023-06-20,1.068207479
7932,OFF001,user032,ME001,2023-06-20,1.398175737
7933,OFF001,user033,ME001,2023-06-20,1.089616915
7934,OFF001,user034,ME001,2023-06-20,1.645025728
7935,OFF001,user035,ME001,2023-06-20,1.747764284
7936,OFF001,user036,ME001,2023-06-20,1.567507261
7937,OFF001,user037,ME001,2023-06-20,1.581181901
7938,OFF001,user038,ME001,2023-06-20,1.540160019
7939,OFF001,user039,ME001,2023-06-20,1.42435888
7940,OFF001,user040,ME001,2023-06-20,1.340781878
7941,OFF001,user041,ME001,2023-06-20,1.606102232
7942,OFF001,user042,ME001,2023-06-20,1.393727673
7943,OFF001,user043,ME001,2023-06-20,1.260689582
7944,OFF001,user044,ME001,2023-06-20,1.015583939
7945,OFF001,user045,ME001,2023-06-20,1.078630109
7946,OFF001,user046,ME001,2023-06-20,1.899022186
7947,OFF001,user047,ME001,2023-06-20,1.45462861
7948,OFF001,user048,ME001,2023-06-20,1.051247342
7949,OFF001,user049,ME001,2023-06-20,1.967407621
7950,OFF001,user050,ME001,2023-06-20,1.069652687
7951,OFF001,user051,ME001,2023-06-20,1.624034012
7952,OFF001,user052,ME001,2023-06-20,1.293019258
7953,OFF001,user053,ME001,2023-06-20,1.867040679
7954,OFF001,user054,ME001,2023-06-20,1.573004036
7955,OFF001,user055,ME001,2023-06-20,1.276097401
7956,OFF001,user056,ME001,2023-06-20,1.130762734
7957,OFF001,user057,ME001,2023-06-20,1.052187083
7958,OFF001,user058,ME001,2023-06-20,1.157186972
7959,OFF001,user059,ME001,2023-06-20,1.498457452
7960,OFF001,user060,ME001,2023-06-20,1.820652771
7961,OFF001,user061,ME001,2023-06-20,1.785067131
7962,OFF001,user062,ME001,2023-06-20,1.023043904
7963,OFF001,user063,ME001,2023-06-20,1.21821144
7964,OFF001,user064,ME001,2023-06-20,1.778039853
7965,OFF001,user065,ME001,2023-06-20,1.670275744
7966,OFF001,user066,ME001,2023-06-20,1.895202156
7967,OFF001,user067,ME001,2023-06-20,1.54685759
7968,OFF001,user068,ME001,2023-06-20,1.943602602
7969,OFF001,user069,ME001,2023-06-20,1.805497364
7970,OFF001,user070,ME001,2023-06-20,1.395689811
7971,OFF001,user071,ME001,2023-06-20,1.271383425
7972,OFF001,user072,ME001,2023-06-20,1.934408042
7973,OFF001,user073,ME001,2023-06-20,1.040480023
7974,OFF001,user074,ME001,2023-06-20,1.621467949
7975,OFF001,user075,ME001,2023-06-20,1.884635078
7976,OFF001,user076,ME001,2023-06-20,1.964285689
7977,OFF001,user077,ME001,2023-06-20,1.996639825
7978,OFF001,user078,ME001,2023-06-20,1.880413939
7979,OFF001,user079,ME001,2023-06-20,1.951941467
7980,OFF001,user080,ME001,2023-06-20,1.734700723
7981,OFF001,user081,ME001,2023-06-20,1.411576683
7982,OFF001,user082,ME001,2023-06-20,1.419921625
7983,OFF001,user083,ME001,2023-06-20,1.181548544
7984,OFF001,user084,ME001,2023-06-20,1.40208142
7985,OFF001,user085,ME001,2023-06-20,1.779769108
7986,OFF001,user086,ME001,2023-06-20,1.722135983
7987,OFF001,user087,ME001,2023-06-20,1.886052815
7988,OFF001,user088,ME001,2023-06-20,1.561243493
7989,OFF001,user089,ME001,2023-06-20,1.364827881
7990,OFF001,user090,ME001,2023-06-20,1.91457322
7991,OFF001,user091,ME001,2023-06-20,1.62501918
7992,OFF001,user092,ME001,2023-06-20,1.117498058
7993,OFF001,user093,ME001,2023-06-20,1.445723031
7994,OFF001,user094,ME001,2023-06-20,1.217810148
7995,OFF001,user095,ME001,2023-06-20,1.559337919
7996,OFF001,user096,ME001,2023-06-20,1.727537395
7997,OFF001,user097,ME001,2023-06-20,1.251356741
7998,OFF001,user098,ME001,2023-06-20,1.954464292
7999,OFF001,user099,ME001,2023-06-20,1.638051561
8000,OFF001,user100,ME001,2023-06-20,1.762046115
8001,OFF001,user001,ME001,2023-06-21,1.444848525
8002,OFF001,user002,ME001,2023-06-21,1.754465438
8003,OFF001,user003,ME001,2023-06-21,1.211652127
8004,OFF001,user004,ME001,2023-06-21,1.728455034
8005,OFF001,user005,ME001,2023-06-21,1.48571703
8006,OFF001,user006,ME001,2023-06-21,1.186158404
8007,OFF001,user007,ME001,2023-06-21,1.693042336
8008,OFF001,user008,ME001,2023-06-21,1.173968722
8009,OFF001,user009,ME001,2023-06-21,1.156256336
8010,OFF001,user010,ME001,2023-06-21,1.724053045
8011,OFF001,user011,ME001,2023-06-21,1.432292058
8012,OFF001,user012,ME001,2023-06-21,1.506628537
8013,OFF001,user013,ME001,2023-06-21,1.258451975
8014,OFF001,user014,ME001,2023-06-21,1.196137119
8015,OFF001,user015,ME001,2023-06-21,1.053941024
8016,OFF001,user016,ME001,2023-06-21,1.590956827
8017,OFF001,user017,ME001,2023-06-21,1.938164493
8018,OFF001,user018,ME001,2023-06-21,1.900077032
8019,OFF001,user019,ME001,2023-06-21,1.905351585
8020,OFF001,user020,ME001,2023-06-21,1.288269481
8021,OFF001,user021,ME001,2023-06-21,1.848540546
8022,OFF001,user022,ME001,2023-06-21,1.228920403
8023,OFF001,user023,ME001,2023-06-21,1.517432644
8024,OFF001,user024,ME001,2023-06-21,1.281443104
8025,OFF001,user025,ME001,2023-06-21,1.644963222
8026,OFF001,user026,ME001,2023-06-21,1.004298654
8027,OFF001,user027,ME001,2023-06-21,1.9363339
8028,OFF001,user028,ME001,2023-06-21,1.773581186
8029,OFF001,user029,ME001,2023-06-21,1.675617161
8030,OFF001,user030,ME001,2023-06-21,1.670634237
8031,OFF001,user031,ME001,2023-06-21,1.213206673
8032,OFF001,user032,ME001,2023-06-21,1.996480617
8033,OFF001,user033,ME001,2023-06-21,1.487342039
8034,OFF001,user034,ME001,2023-06-21,1.456030134
8035,OFF001,user035,ME001,2023-06-21,1.132180271
8036,OFF001,user036,ME001,2023-06-21,1.262367385
8037,OFF001,user037,ME001,2023-06-21,1.881854662
8038,OFF001,user038,ME001,2023-06-21,1.163051156
8039,OFF001,user039,ME001,2023-06-21,1.352123653
8040,OFF001,user040,ME001,2023-06-21,1.865892855
8041,OFF001,user041,ME001,2023-06-21,1.148402094
8042,OFF001,user042,ME001,2023-06-21,1.049592596
8043,OFF001,user043,ME001,2023-06-21,1.43491391
8044,OFF001,user044,ME001,2023-06-21,1.783880946
8045,OFF001,user045,ME001,2023-06-21,1.323503228
8046,OFF001,user046,ME001,2023-06-21,1.515815278
8047,OFF001,user047,ME001,2023-06-21,1.084612276
8048,OFF001,user048,ME001,2023-06-21,1.316653536
8049,OFF001,user049,ME001,2023-06-21,1.631199902
8050,OFF001,user050,ME001,2023-06-21,1.031809495
8051,OFF001,user051,ME001,2023-06-21,1.570143852
8052,OFF001,user052,ME001,2023-06-21,1.698560888
8053,OFF001,user053,ME001,2023-06-21,1.827151066
8054,OFF001,user054,ME001,2023-06-21,1.969758571
8055,OFF001,user055,ME001,2023-06-21,1.068293596
8056,OFF001,user056,ME001,2023-06-21,1.176343193
8057,OFF001,user057,ME001,2023-06-21,1.095427583
8058,OFF001,user058,ME001,2023-06-21,1.714139701
8059,OFF001,user059,ME001,2023-06-21,1.52700951
8060,OFF001,user060,ME001,2023-06-21,1.990625219
8061,OFF001,user061,ME001,2023-06-21,1.963059769
8062,OFF001,user062,ME001,2023-06-21,1.646842253
8063,OFF001,user063,ME001,2023-06-21,1.605007605
8064,OFF001,user064,ME001,2023-06-21,1.036489178
8065,OFF001,user065,ME001,2023-06-21,1.723133963
8066,OFF001,user066,ME001,2023-06-21,1.857649873
8067,OFF001,user067,ME001,2023-06-21,1.901766245
8068,OFF001,user068,ME001,2023-06-21,1.955488855
8069,OFF001,user069,ME001,2023-06-21,1.164415472
8070,OFF001,user070,ME001,2023-06-21,1.989922475
8071,OFF001,user071,ME001,2023-06-21,1.285309001
8072,OFF001,user072,ME001,2023-06-21,1.854397596
8073,OFF001,user073,ME001,2023-06-21,1.930492199
8074,OFF001,user074,ME001,2023-06-21,1.323591292
8075,OFF001,user075,ME001,2023-06-21,1.896475948
8076,OFF001,user076,ME001,2023-06-21,1.473865045
8077,OFF001,user077,ME001,2023-06-21,1.749575473
8078,OFF001,user078,ME001,2023-06-21,1.278135585
8079,OFF001,user079,ME001,2023-06-21,1.185202967
8080,OFF001,user080,ME001,2023-06-21,1.510210547
8081,OFF001,user081,ME001,2023-06-21,1.374109608
8082,OFF001,user082,ME001,2023-06-21,1.735016804
8083,OFF001,user083,ME001,2023-06-21,1.416914267
8084,OFF001,user084,ME001,2023-06-21,1.861253877
8085,OFF001,user085,ME001,2023-06-21,1.443013842
8086,OFF001,user086,ME001,2023-06-21,1.749239257
8087,OFF001,user087,ME001,2023-06-21,1.266770057
8088,OFF001,user088,ME001,2023-06-21,1.826765876
8089,OFF001,user089,ME001,2023-06-21,1.378798356
8090,OFF001,user090,ME001,2023-06-21,1.248436807
8091,OFF001,user091,ME001,2023-06-21,1.892963318
8092,OFF001,user092,ME001,2023-06-21,1.875235599
8093,OFF001,user093,ME001,2023-06-21,1.173317974
8094,OFF001,user094,ME001,2023-06-21,1.267766305
8095,OFF001,user095,ME001,2023-06-21,1.94976517
8096,OFF001,user096,ME001,2023-06-21,1.682096552
8097,OFF001,user097,ME001,2023-06-21,1.803169947
8098,OFF001,user098,ME001,2023-06-21,1.484220948
8099,OFF001,user099,ME001,2023-06-21,1.126931132
8100,OFF001,user100,ME001,2023-06-21,1.020930212
8101,OFF001,user001,ME001,2023-06-21,1.840507556
8102,OFF001,user002,ME001,2023-06-21,1.679004659
8103,OFF001,user003,ME001,2023-06-21,1.774051111
8104,OFF001,user004,ME001,2023-06-21,1.573082195
8105,OFF001,user005,ME001,2023-06-21,1.684687909
8106,OFF001,user006,ME001,2023-06-21,1.516327819
8107,OFF001,user007,ME001,2023-06-21,1.608836238
8108,OFF001,user008,ME001,2023-06-21,1.279919916
8109,OFF001,user009,ME001,2023-06-21,1.416762688
8110,OFF001,user010,ME001,2023-06-21,1.296317522
8111,OFF001,user011,ME001,2023-06-21,1.754978513
8112,OFF001,user012,ME001,2023-06-21,1.247436868
8113,OFF001,user013,ME001,2023-06-21,1.802611684
8114,OFF001,user014,ME001,2023-06-21,1.142343407
8115,OFF001,user015,ME001,2023-06-21,1.75875547
8116,OFF001,user016,ME001,2023-06-21,1.633428364
8117,OFF001,user017,ME001,2023-06-21,1.796474468
8118,OFF001,user018,ME001,2023-06-21,1.701883236
8119,OFF001,user019,ME001,2023-06-21,1.689299864
8120,OFF001,user020,ME001,2023-06-21,1.420115634
8121,OFF001,user021,ME001,2023-06-21,1.942975828
8122,OFF001,user022,ME001,2023-06-21,1.637687492
8123,OFF001,user023,ME001,2023-06-21,1.416056128
8124,OFF001,user024,ME001,2023-06-21,1.264154575
8125,OFF001,user025,ME001,2023-06-21,1.425342185
8126,OFF001,user026,ME001,2023-06-21,1.029441323
8127,OFF001,user027,ME001,2023-06-21,1.625426585
8128,OFF001,user028,ME001,2023-06-21,1.953176645
8129,OFF001,user029,ME001,2023-06-21,1.843196791
8130,OFF001,user030,ME001,2023-06-21,1.756675379
8131,OFF001,user031,ME001,2023-06-21,1.235330136
8132,OFF001,user032,ME001,2023-06-21,1.879827633
8133,OFF001,user033,ME001,2023-06-21,1.081474446
8134,OFF001,user034,ME001,2023-06-21,1.768580626
8135,OFF001,user035,ME001,2023-06-21,1.841802487
8136,OFF001,user036,ME001,2023-06-21,1.279259316
8137,OFF001,user037,ME001,2023-06-21,1.491477629
8138,OFF001,user038,ME001,2023-06-21,1.064359219
8139,OFF001,user039,ME001,2023-06-21,1.893116289
8140,OFF001,user040,ME001,2023-06-21,1.649832195
8141,OFF001,user041,ME001,2023-06-21,1.944395601
8142,OFF001,user042,ME001,2023-06-21,1.988288727
8143,OFF001,user043,ME001,2023-06-21,1.671545182
8144,OFF001,user044,ME001,2023-06-21,1.195245762
8145,OFF001,user045,ME001,2023-06-21,1.727438526
8146,OFF001,user046,ME001,2023-06-21,1.825517445
8147,OFF001,user047,ME001,2023-06-21,1.065547493
8148,OFF001,user048,ME001,2023-06-21,1.827863982
8149,OFF001,user049,ME001,2023-06-21,1.784854923
8150,OFF001,user050,ME001,2023-06-21,1.81044043
8151,OFF001,user051,ME001,2023-06-21,1.974086963
8152,OFF001,user052,ME001,2023-06-21,1.497083763
8153,OFF001,user053,ME001,2023-06-21,1.541865597
8154,OFF001,user054,ME001,2023-06-21,1.498018797
8155,OFF001,user055,ME001,2023-06-21,1.258674344
8156,OFF001,user056,ME001,2023-06-21,1.149053422
8157,OFF001,user057,ME001,2023-06-21,1.115978969
8158,OFF001,user058,ME001,2023-06-21,1.227016311
8159,OFF001,user059,ME001,2023-06-21,1.752380847
8160,OFF001,user060,ME001,2023-06-21,1.9933044
8161,OFF001,user061,ME001,2023-06-21,1.377705958
8162,OFF001,user062,ME001,2023-06-21,1.670607482
8163,OFF001,user063,ME001,2023-06-21,1.425188715
8164,OFF001,user064,ME001,2023-06-21,1.602798898
8165,OFF001,user065,ME001,2023-06-21,1.519532319
8166,OFF001,user066,ME001,2023-06-21,1.376658091
8167,OFF001,user067,ME001,2023-06-21,1.383288496
8168,OFF001,user068,ME001,2023-06-21,1.500746535
8169,OFF001,user069,ME001,2023-06-21,1.381073149
8170,OFF001,user070,ME001,2023-06-21,1.098223561
8171,OFF001,user071,ME001,2023-06-21,1.762501635
8172,OFF001,user072,ME001,2023-06-21,1.927819715
8173,OFF001,user073,ME001,2023-06-21,1.52952724
8174,OFF001,user074,ME001,2023-06-21,1.412084875
8175,OFF001,user075,ME001,2023-06-21,1.065309527
8176,OFF001,user076,ME001,2023-06-21,1.207318683
8177,OFF001,user077,ME001,2023-06-21,1.315048323
8178,OFF001,user078,ME001,2023-06-21,1.378965135
8179,OFF001,user079,ME001,2023-06-21,1.351612714
8180,OFF001,user080,ME001,2023-06-21,1.975765815
8181,OFF001,user081,ME001,2023-06-21,1.102872917
8182,OFF001,user082,ME001,2023-06-21,1.734816447
8183,OFF001,user083,ME001,2023-06-21,1.281866321
8184,OFF001,user084,ME001,2023-06-21,1.523142542
8185,OFF001,user085,ME001,2023-06-21,1.090968175
8186,OFF001,user086,ME001,2023-06-21,1.697133669
8187,OFF001,user087,ME001,2023-06-21,1.111577068
8188,OFF001,user088,ME001,2023-06-21,1.665031181
8189,OFF001,user089,ME001,2023-06-21,1.683438862
8190,OFF001,user090,ME001,2023-06-21,1.151420529
8191,OFF001,user091,ME001,2023-06-21,1.409832154
8192,OFF001,user092,ME001,2023-06-21,1.78125411
8193,OFF001,user093,ME001,2023-06-21,1.439347814
8194,OFF001,user094,ME001,2023-06-21,1.585370003
8195,OFF001,user095,ME001,2023-06-21,1.463212245
8196,OFF001,user096,ME001,2023-06-21,1.889630682
8197,OFF001,user097,ME001,2023-06-21,1.376253033
8198,OFF001,user098,ME001,2023-06-21,1.945477255
8199,OFF001,user099,ME001,2023-06-21,1.018205895
8200,OFF001,user100,ME001,2023-06-21,1.467039025
8201,OFF001,user001,ME001,2023-06-21,1.812026711
8202,OFF001,user002,ME001,2023-06-21,1.566112455
8203,OFF001,user003,ME001,2023-06-21,1.154816931
8204,OFF001,user004,ME001,2023-06-21,1.449774216
8205,OFF001,user005,ME001,2023-06-21,1.332388327
8206,OFF001,user006,ME001,2023-06-21,1.680602337
8207,OFF001,user007,ME001,2023-06-21,1.955789865
8208,OFF001,user008,ME001,2023-06-21,1.871291829
8209,OFF001,user009,ME001,2023-06-21,1.330393081
8210,OFF001,user010,ME001,2023-06-21,1.941738151
8211,OFF001,user011,ME001,2023-06-21,1.615627606
8212,OFF001,user012,ME001,2023-06-21,1.641233834
8213,OFF001,user013,ME001,2023-06-21,1.195003323
8214,OFF001,user014,ME001,2023-06-21,1.127249252
8215,OFF001,user015,ME001,2023-06-21,1.485213097
8216,OFF001,user016,ME001,2023-06-21,1.791357175
8217,OFF001,user017,ME001,2023-06-21,1.218920482
8218,OFF001,user018,ME001,2023-06-21,1.178421649
8219,OFF001,user019,ME001,2023-06-21,1.369356003
8220,OFF001,user020,ME001,2023-06-21,1.65341796
8221,OFF001,user021,ME001,2023-06-21,1.688906946
8222,OFF001,user022,ME001,2023-06-21,1.055486936
8223,OFF001,user023,ME001,2023-06-21,1.240528645
8224,OFF001,user024,ME001,2023-06-21,1.275019483
8225,OFF001,user025,ME001,2023-06-21,1.311783519
8226,OFF001,user026,ME001,2023-06-21,1.184085768
8227,OFF001,user027,ME001,2023-06-21,1.453993026
8228,OFF001,user028,ME001,2023-06-21,1.083105137
8229,OFF001,user029,ME001,2023-06-21,1.130854329
8230,OFF001,user030,ME001,2023-06-21,1.019498681
8231,OFF001,user031,ME001,2023-06-21,1.576475339
8232,OFF001,user032,ME001,2023-06-21,1.549883269
8233,OFF001,user033,ME001,2023-06-21,1.555107015
8234,OFF001,user034,ME001,2023-06-21,1.184168102
8235,OFF001,user035,ME001,2023-06-21,1.546857448
8236,OFF001,user036,ME001,2023-06-21,1.596829726
8237,OFF001,user037,ME001,2023-06-21,1.312737398
8238,OFF001,user038,ME001,2023-06-21,1.651692476
8239,OFF001,user039,ME001,2023-06-21,1.494543293
8240,OFF001,user040,ME001,2023-06-21,1.586818222
8241,OFF001,user041,ME001,2023-06-21,1.313577068
8242,OFF001,user042,ME001,2023-06-21,1.830527179
8243,OFF001,user043,ME001,2023-06-21,1.593691588
8244,OFF001,user044,ME001,2023-06-21,1.723422442
8245,OFF001,user045,ME001,2023-06-21,1.929790899
8246,OFF001,user046,ME001,2023-06-21,1.474105961
8247,OFF001,user047,ME001,2023-06-21,1.875583821
8248,OFF001,user048,ME001,2023-06-21,1.810167916
8249,OFF001,user049,ME001,2023-06-21,1.322793039
8250,OFF001,user050,ME001,2023-06-21,1.735968331
8251,OFF001,user051,ME001,2023-06-21,1.807044777
8252,OFF001,user052,ME001,2023-06-21,1.127478515
8253,OFF001,user053,ME001,2023-06-21,1.479515229
8254,OFF001,user054,ME001,2023-06-21,1.584184115
8255,OFF001,user055,ME001,2023-06-21,1.511398449
8256,OFF001,user056,ME001,2023-06-21,1.55697683
8257,OFF001,user057,ME001,2023-06-21,1.017740331
8258,OFF001,user058,ME001,2023-06-21,1.364256826
8259,OFF001,user059,ME001,2023-06-21,1.111655511
8260,OFF001,user060,ME001,2023-06-21,1.432690946
8261,OFF001,user061,ME001,2023-06-21,1.461015937
8262,OFF001,user062,ME001,2023-06-21,1.687375797
8263,OFF001,user063,ME001,2023-06-21,1.492480627
8264,OFF001,user064,ME001,2023-06-21,1.872829938
8265,OFF001,user065,ME001,2023-06-21,1.029146346
8266,OFF001,user066,ME001,2023-06-21,1.041163399
8267,OFF001,user067,ME001,2023-06-21,1.873225158
8268,OFF001,user068,ME001,2023-06-21,1.216116212
8269,OFF001,user069,ME001,2023-06-21,1.266207687
8270,OFF001,user070,ME001,2023-06-21,1.781187818
8271,OFF001,user071,ME001,2023-06-21,1.624610285
8272,OFF001,user072,ME001,2023-06-21,1.938838762
8273,OFF001,user073,ME001,2023-06-21,1.710910962
8274,OFF001,user074,ME001,2023-06-21,1.400651826
8275,OFF001,user075,ME001,2023-06-21,1.112568432
8276,OFF001,user076,ME001,2023-06-21,1.631475669
8277,OFF001,user077,ME001,2023-06-21,1.905903559
8278,OFF001,user078,ME001,2023-06-21,1.973061273
8279,OFF001,user079,ME001,2023-06-21,1.71277834
8280,OFF001,user080,ME001,2023-06-21,1.683785507
8281,OFF001,user081,ME001,2023-06-21,1.550785636
8282,OFF001,user082,ME001,2023-06-21,1.661948915
8283,OFF001,user083,ME001,2023-06-21,1.639347904
8284,OFF001,user084,ME001,2023-06-21,1.034922055
8285,OFF001,user085,ME001,2023-06-21,1.75389642
8286,OFF001,user086,ME001,2023-06-21,1.371636603
8287,OFF001,user087,ME001,2023-06-21,1.317273041
8288,OFF001,user088,ME001,2023-06-21,1.012762668
8289,OFF001,user089,ME001,2023-06-21,1.734619367
8290,OFF001,user090,ME001,2023-06-21,1.782738513
